,logFC,AveExpr,t,P.Value,adj.P.Val,B
BCDIN3D-AS1,0.32001415713113723,-1.3168196481432952,3.526614604508813,0.000442876515775345,0.0004819091364930197,-2.1415290999480883
RCC2,0.12551661244571388,5.6785271104641,3.525712007623886,0.0004443670542366871,0.0004835051062163385,-2.9356092528307087
GNL1,0.14231196700781545,5.114291125813277,3.5120459059999427,0.0004675159994793908,0.0005085565234577136,-2.9811483746789973
RP11-9L18.2,0.25513598258133596,-2.1807721329242744,3.5023453243714804,0.0004846264722035207,0.0005270842307998722,-2.170734022747907
DCAF6,0.1243866294760414,5.359396517188762,3.499439117381022,0.0004898654151741811,0.000532753589256287,-3.027416489055385
PKIA,0.3971646646922653,0.9026685942895458,3.493031887146439,0.0005016030168168413,0.0005454311013738744,-2.461266691763324
GGT7,0.19648297047689223,3.2859984530699977,3.491991994554219,0.000503532623214721,0.0005474999604368899,-2.86872515040242
NEK7,0.19590683513980167,5.297813029665461,3.4917444696979154,0.0005039929463102685,0.0005479711055316394,-3.053607212109563
EDARADD,0.4003345541234835,-0.794040619516817,3.4915198418380866,0.0005044110278847378,0.0005483668846477253,-2.298251794331904
CTD-2027I19.2,0.4105690158839401,-2.773733810931932,3.4903417070903586,0.0005066091035406051,0.0005506974795199172,-2.1761779852229823
CYTL1,0.3509758099366706,-0.6339186913434391,3.4896702024365704,0.0005078659455679509,0.0005520341177711866,-2.316292354835471
RP11-23J9.4,0.3517785332212008,0.1924109512529795,3.4776986932591223,0.0005307672675430403,0.0005767725945310211,-2.430647170561415
ARAP1-AS1,0.9560058785407635,-3.03061127426168,3.4733947751044654,0.000539233574438392,0.0005859413465546809,-2.2192876835203705
SON,0.11774972745270684,7.106029949263449,3.4705363410423566,0.0005449259186430627,0.00059196820327074,-3.1026307304879985
FGG,1.0286923328090012,-0.5581185204179381,3.47021850638451,0.0005455623137579273,0.0005926277998596742,-2.3888474654093708
PDPK2P,0.27893688924857046,0.5166771966335836,3.4652531688066555,0.0005555948152210029,0.0006034611708480427,-2.5089665721727803
SYCE1L,0.3821634651941692,-1.3419549815352,3.463692565984217,0.0005587834079641381,0.0006068919757216117,-2.3568938051311834
NPIPA8,0.7163469363606548,-0.3496120816082823,3.4610987516716083,0.0005641208346795294,0.0006126561265378655,-2.4367352495591534
SLC4A3,0.49363697473879975,-0.5593223851952263,3.455181916734258,0.0005764747132553411,0.0006259723547125203,-2.4401470261868825
PACS2,0.12797437402474454,5.051527454644574,3.4517701732120583,0.0005837123926665368,0.0006337975530050689,-3.1871228903257247
CTD-2192J16.20,0.2738746208398408,1.7772117098180145,3.4511875473201066,0.0005849568158927126,0.0006350882732697514,-2.7349070216423526
CRHBP,0.38855289278008975,-0.8966149034402531,3.4419237264736013,0.0006050786881500157,0.000656856533721667,-2.460764793382608
QSOX2,0.14247147019315776,3.6111526993876386,3.434160550043004,0.0006224360540383357,0.000675482310944128,-3.121501857714155
DDX19B,0.10554218836333185,4.506699239619959,3.4249278436897628,0.0006436829760843337,0.0006983531673461362,-3.2554510008781845
TUFM,0.1199786509150007,6.4772685963668195,3.423755162814854,0.0006464294777339765,0.0007012954303045093,-3.2737540384342463
NOL6,0.1276291204279918,4.318133429864736,3.422999165119451,0.0006482058617918511,0.000703184978151115,-3.247517808324586
CTC-429P9.5,0.34230849028288635,-3.0914969284393257,3.422321418822182,0.0006498022418545197,0.000704879062888713,-2.3895385691967386
SNORD3A,0.5692364897482991,0.5188906319025073,3.4215541284587094,0.0006516139563216088,0.0007068065399702602,-2.657782901365353
CTC-231O11.1,0.37786705893936845,-1.404328512398977,3.41753044912637,0.0006611918926937399,0.0007171573918988618,-2.509625754238283
RP11-96K19.4,0.33704180005082396,-2.5556060544187984,3.413134835876972,0.0006718049604072605,0.0007286298252612565,-2.452250891967112
POLQ,0.34230610262223643,-0.47394526832496414,3.409589400889514,0.0006804806621048186,0.0007379210002564015,-2.601316728569831
RP1-101A2.1,0.2782813038706595,-2.0844284264214994,3.406179941818355,0.0006889219314141107,0.0007470348735091267,-2.5045767602739293
ZNF726,0.29218604302426465,-1.320064635230342,3.397120191513568,0.0007118284985755003,0.0007717911750282763,-2.5837722320987826
ANKRD36C,0.3414076155911082,0.07177532843582395,3.391759733419688,0.0007257135954611307,0.0007867618130473538,-2.709795229027354
SAP30L,0.221758941962368,4.863566217208042,3.3894667133923306,0.0007317297851398752,0.0007931993101887654,-3.3924234303452208
RP3-399L15.3,0.25571806118324547,-2.5162106739521257,3.3875412017927204,0.0007368175568177363,0.0007986291285090987,-2.5405578190298153
TRIM61,0.37966756597952234,-3.2657010405973153,3.382006263956757,0.0007516263801088931,0.0008145932104775816,-2.5148842551955175
BMP2K,0.15607385296682175,5.082960322940881,3.381485625815689,0.0007530335105112182,0.0008160746212586848,-3.4249748560300626
CTD-2342J14.6,0.28835768844776277,-2.996705356021557,3.3797824586252156,0.0007576538043075537,0.0008210378449905832,-2.5379054434164106
C16orf59,0.3329696748954002,-1.0757776673460488,3.3788406877759884,0.0007602199157693364,0.0008237746256079588,-2.661036753875891
CAPN2,0.11500253231578483,6.9603877290288425,3.3708240448526507,0.0007823930169163734,0.0008476202920395554,-3.442379764224351
TIMM23B,0.1778215434814998,1.6871807615715144,3.3658275206744133,0.0007965154677382674,0.0008628740327407613,-3.0074929190678876
CS,0.10238583192847628,6.535758426189453,3.3656346255579033,0.0007970653991313578,0.0008634236687696033,-3.4676163161283364
TNXA,0.6263591573620735,-3.9553263497059516,3.364678856150535,0.0007997954465179539,0.0008663347376844501,-2.533611101523844
FAM168A,0.12100577722690975,5.56814260634305,3.35696511872771,0.0008221491594523598,0.0008904530780869837,-3.5097959059910826
IGBP1,0.11736351117901656,5.774792298997444,3.350671771575314,0.0008408153476254194,0.0009105728111997028,-3.529113197808229
B3GALT2,0.34012927321116404,-2.0230836049189214,3.349832277001436,0.0008433348598161752,0.0009132525961654448,-2.6963877313774853
ATP7A,0.16378573590844336,3.762735568725656,3.3471719594279694,0.0008513654816918728,0.0009218997916041017,-3.4359778847881524
WDR47,0.13396313184086006,3.4264070824498796,3.3471403663450054,0.0008514612762265825,0.0009219543070490138,-3.3825127807990025
HNRNPA1P21,0.4445439835973146,-3.1956671058669226,3.3454271618696394,0.0008566709652219003,0.0009274467913500693,-2.6404335264487626
RP11-352M15.2,0.13272880388695674,3.1553524598895772,3.343565148667464,0.0008623667378816402,0.0009335633086737684,-3.3461654279636424
MAPK8IP2,0.3289080929104733,-0.9736430929083798,3.3421041622470438,0.0008668604031831325,0.0009383778898857914,-2.7898616203981073
RP11-121C2.2,0.23104303027950496,0.4090936559024856,3.340277606201341,0.0008725090714450255,0.0009444421832583962,-2.916687963305759
ATG2B,0.1394080398702391,4.524830390223883,3.3343192202992014,0.0008911740486330072,0.0009644401182522702,-3.5592047727038896
SLC25A3,0.11558915924107538,7.535640155047067,3.3310601425552613,0.0009015394868857877,0.0009756056810604536,-3.562291942080569
UBE3B,0.0905607759751117,5.095398125571922,3.329854007905169,0.0009054038724845745,0.000979735279704982,-3.5964378931481846
PECR,0.21734494873767884,3.8972076788137664,3.319735382002683,0.0009384342747191294,0.0010153690667099179,-3.545123014641181
RGS11,0.34834211081174504,-1.3468472489620087,3.3038545732741778,0.000992536210617646,0.0010736200625168744,-2.8907087563408043
THEM4,0.13348755503185572,3.155925056429297,3.3020864694024863,0.0009987354222514542,0.0010802105060181684,-3.482503380527679
ZNF490,0.26712332269578665,0.6036165949736786,3.3000344384530127,0.0010059751321681602,0.0010879828084896103,-3.071219156002936
RBM7,0.1324137012204547,4.188021236225218,3.2995974168052364,0.0010075232476662737,0.0010895990339025625,-3.6451520280494876
ARMCX7P,0.7837684710957522,-1.6995760454975775,3.2900731716183587,0.0010418157590058152,0.0011262647980938478,-2.9128774008376315
CPOX,0.17166327874417275,3.117372972940433,3.2820965633085497,0.0010713650807260306,0.0011581476505476967,-3.5404917997781657
NDUFB8,0.13172095313044796,5.410963027560066,3.280996771951241,0.001075499638447234,0.0011625551617767316,-3.7592441343278145
FAM106A,0.4210710003515832,-2.947492068436818,3.2721383647641553,0.0011093450622207466,0.0011990123927508442,-2.894468911503721
C1orf131,0.116102100342657,2.166700528735928,3.265634595386678,0.0011348192488345457,0.0012263496064465803,-3.417742693640178
MPHOSPH9,0.17526086945810615,2.900402035206585,3.2646252996716765,0.001138820704555008,0.0012305426938634385,-3.556681848498786
ENKUR,0.374040044612306,-0.6054239987638579,3.261614017697628,0.0011508370100850643,0.0012433943408562199,-3.078790798729319
VAMP4,0.1127543522078498,3.6349730068237625,3.259776851624738,0.0011582256358602867,0.0012511772831731768,-3.702072670127781
MCTS2P,0.2640081742478686,-2.2615622892986385,3.2524653087668,0.0011880681517671327,0.0012831414364070008,-2.999171072249746
IFI27L2,0.18527085513558772,3.5973030322855872,3.2462884498485343,0.001213832262893201,0.0013107579160387853,-3.739508557033562
RP11-18H7.1,0.3451639717618904,-2.8075221294196258,3.2368039744864685,0.0012544006184510414,0.001354349400962283,-3.0163888380888437
CTD-2186M15.3,0.2640563608569446,-0.33097959421213113,3.2316142770481995,0.001277126036586443,0.001378665406426268,-3.1969607659298545
RP11-157P1.4,0.281454013817272,-0.7823676235726447,3.2189088448038925,0.0013343789799402604,0.0014402403750179943,-3.202606398296017
GNB2L1,0.13535843402619818,9.781571850783196,3.2145109513048937,0.0013547430570469631,0.0014619866421342578,-3.882281369110755
BOLA2B,0.19755839441293732,2.7370296492451054,3.211087048609833,0.0013707955528359727,0.0014791524969029047,-3.697461182729045
CKMT1B,0.619183904741706,-2.888482168304935,3.205546036080064,0.0013971465734946974,0.0015074261072996083,-3.1111477377812786
NDUFB6,0.1496676214123891,4.237311061861791,3.203506001710791,0.0014069655059520852,0.001517939330296673,-3.959028714495677
HS3ST3A1,0.4728276245373393,-2.7582473289978577,3.1993514076563154,0.0014271594318249457,0.0015396441564946564,-3.1384773671471784
RIMBP3,0.39805223646372356,-0.8716519651032552,3.1919080952076073,0.0014640092748733735,0.001578978527265333,-3.281906330767141
USE1,0.13421212127435123,3.5986901178852846,3.18745354307042,0.0014864806735973071,0.0016030441501287281,-3.9269581661252984
PIGZ,0.2104438944399611,0.3527705865103741,3.1829902793727456,0.0015093149317102217,0.0016275824458955848,-3.417612112992601
STRIP2,0.36117709760003525,0.027385208274016342,3.1817543387031724,0.001515695043959533,0.0016342887347429503,-3.387651227329915
ITPR2,0.1808941339838439,4.4278912982956715,3.179646177238664,0.0015266351477705158,0.0016458223837438836,-4.050662785752738
EIF4H,0.07518208944743687,7.8541547610375595,3.17670504339541,0.0015420196369616364,0.001662231285777808,-4.051727799029522
NAALAD2,0.2786178411927259,-0.9691303390912098,3.1718857697069183,0.0015675378041046194,0.0016895592112785441,-3.338216456213231
GUSBP9,0.37611120138116183,-1.6290820864252673,3.1716233968591334,0.0015689381920023038,0.0016909787590864847,-3.2957508574718206
CSDE1,0.0931758053612608,8.209104927489669,3.171592048456994,0.0015691055880003996,0.0016910693259264745,-4.059096547306608
MAT1A,0.7062086557394189,-2.5166039845875887,3.168028930498277,0.0015882398321053158,0.0017113271536309533,-3.2516026152358117
FAM117B,0.12947354384317444,3.3234540023480497,3.1661264111696408,0.0015985444199768395,0.0017223388516083387,-3.9475844486382385
AC018755.16,0.32384722013937006,-3.2055547761737775,3.1654571736773893,0.0016021838342208437,0.0017261684234740715,-3.2189320545066993
GALNT1,0.14367015461991883,5.353696379743179,3.1582313423581874,0.0016419685165701505,0.0017687500057684406,-4.150068046330935
DNAJC9-AS1,0.4259985479979598,-2.632584752445805,3.1419993398019104,0.0017346826808499164,0.001867730264386441,-3.325840605052167
SLC29A3,0.16236299073444727,2.3965930167110567,3.141415389141542,0.0017381062562334024,0.0018713170961039524,-3.8530273145497107
DNAJC3-AS1,0.2415918847122095,0.8220852619333612,3.1378138732603036,0.0017593590868285418,0.0018939705201339934,-3.6146705664136576
MIR762HG,0.21216285715360905,-1.037181925130573,3.1328746663282065,0.00178889502770515,0.0019253852409932067,-3.4552740343587205
RP11-544M22.13,0.7465637689026638,-1.5093593127044318,3.130778319362263,0.0018015684247094928,0.0019389227236434666,-3.4307802974807444
RP11-1246C19.1,0.21021139233694422,-0.2876684258046892,3.1302695680583295,0.0018046565032723424,0.00194214319957979,-3.519513672212601
RP1-151F17.2,0.1898035696802568,0.923577751279085,3.1250251385415972,0.0018367750166247213,0.0019766037778372663,-3.6675195875746427
AC011737.2,0.18207708069704798,1.7017299738966525,3.1218563657037968,0.0018564357087782557,0.0019976552094088866,-3.7924643349211387
INO80,0.09081593199896165,4.3468218087161725,3.120344797103971,0.0018658823208437408,0.002007607430027862,-4.229110090771967
BROX,0.1231285553970789,4.987351983298591,3.113410532553277,0.001909787852985471,0.002054629891159389,-4.283827887156689
SLC22A13,0.5024246722009096,-2.338680348209992,3.112605014591367,0.0019149492850079677,0.002060073517521565,-3.4346314783320624
RPL23AP2,0.3021479855332583,-2.303906888690709,3.1004857453328833,0.0019941694678864024,0.0021447286811980106,-3.474022497134637
HMGN4,0.12055349922083813,4.640042932661903,3.099373790853454,0.0020015868845904223,0.002152591981439758,-4.313641258559854
ZNF776,0.16908057007167887,3.459108774424217,3.0871254133882915,0.002084986298569578,0.002241689037286473,-4.215557076757335
MEMO1P1,0.24931738928773184,-2.1912942604207135,3.082895525528866,0.0021145214717471386,0.0022730825678002496,-3.5347979338094158
B4GALT7,0.1428156559792475,4.162446824666989,3.0745494698803415,0.0021739280585270815,0.00233657238739055,-4.352207273537062
CCDC77,0.11061445390616464,1.6918812616251007,3.0736763690080044,0.002180230472233698,0.002343222164313901,-3.938608366705778
FCER1A,0.4817385545036973,0.2548605505380146,3.0703888953048892,0.002204111667235682,0.00236876318780799,-3.7554127946549603
CCDC134,0.14130545996454658,0.8270294361213981,3.0656631405947157,0.002238861888242083,0.0024059818501266507,-3.8368195286337716
TTC34,0.2656889840217628,-0.38221218323017553,3.065548338856571,0.002239712290353396,0.0024067682264034876,-3.7100076358737484
CYP27A1,0.24932611406083272,5.09673261672147,3.064676618780286,0.0022461792988074714,0.0024134618929132663,-4.435318338463852
HAUS7,0.22056543397809936,3.759853794319044,3.064494768707267,0.002247530544261039,0.00241478586283555,-4.332084491136314
ZNF625-ZNF20,0.30776825876049674,0.8808889322294867,3.0574610401145152,0.0023003710499073598,0.0024712968301753412,-3.868657522809432
SETD1A,0.1100746748146948,4.270050174621315,3.054376061812973,0.0023239044106275826,0.002496314391526187,-4.424015791152603
ANXA9,0.2513693430879773,1.1705649030689398,3.0534415184169483,0.0023310769215208237,0.0025038864364866245,-3.9203268008738545
PHC3,0.1383316695493173,5.016570173964323,3.045237468631761,0.0023949192004857527,0.002571916775999444,-4.492432774741087
LINC00891,0.2596194917805803,-1.1171889003949251,3.042163376575773,0.002419251280823704,0.002597909594044936,-3.727122749047135
TMEM59L,0.41176036397864824,-2.620204120917362,3.0361140058638028,0.002467796398298461,0.00264975915411202,-3.6502729061290067
ZC3H7A,0.10606398385951987,4.972050309740612,3.0343262220016913,0.0024823130322205404,0.0026650640340104615,-4.524159562607383
PRR5-ARHGAP8,0.476550157359632,-2.5069808824999877,3.030431344327385,0.0025142104283825822,0.0026990240548126947,-3.674175585538104
C15orf61,0.13371945374549354,1.3393145627359686,3.0301999304517886,0.002516117379098594,0.002700928244431126,-4.014944708207568
REXO4,0.09515345656221719,3.831457316381945,3.0248686240487235,0.00256041828426279,0.002748192226904635,-4.461805311356232
SLC38A9,0.10362440324975308,2.2737825728525762,3.0225086046499556,0.0025802562729137124,0.0027693385447647967,-4.193467112786753
RP11-254F7.2,0.1563761312862173,1.548141450147291,3.021803992454874,0.002586206377177364,0.0027755778192181807,-4.072147149132484
MAT2B,0.1156696042836467,5.986311132202293,3.0176969210775706,0.0026211394130202063,0.002812771147072681,-4.575595134482827
FAM53A,0.23065134445282354,-1.035757562067103,3.017390035029895,0.0026237669295228233,0.0028154418200047856,-3.8068903396629796
PTRH1,0.18531948963696254,1.4081930567750394,3.010614217997393,0.0026823985843744177,0.0028782044582933122,-4.083915826872719
MYLK-AS1,0.263309747097368,-3.057865093699825,3.003132513648171,0.0027485299267551093,0.002948539296854799,-3.7229561151553083
C1QTNF6,0.17967859055030688,3.3739352588912226,3.001402778216229,0.002764030007382714,0.0029648537200443314,-4.45940784620516
VPS29,0.10474285733736188,5.163245660533595,3.0004946213711374,0.002772199941214326,0.0029734600152037122,-4.629238266905246
